Date,Time,Precip,SWC,Stemp,Evapo,AirTemp,Solar
8/17/2012,8:00,0,0.153,18.52,0.128,16.9,0.205
8/17/2012,9:00,0,0.149,18.9,0.31,20.02,0.469
8/17/2012,10:00,0,0.147,20.69,0.417,22.17,0.578
8/17/2012,11:00,0,0.146,23.57,0.566,24.04,0.767
8/17/2012,12:00,0,0.145,26.81,0.697,25.9,0.919
8/17/2012,13:00,0,0.145,30,0.582,26.33,0.725
8/17/2012,14:00,0,0.148,31.5,0.459,26.32,0.533
8/17/2012,15:00,0,0.149,31.7,0.397,25.69,0.437
8/17/2012,16:00,0,0.149,31.33,0.468,26.6,0.561
8/17/2012,17:00,0,0.148,30.99,0.399,27.38,0.483
8/17/2012,18:00,0,0.15,30.2,0.255,26.25,0.29
8/17/2012,19:00,0,0.151,29.13,0.094,23.79,0.095
8/17/2012,20:00,0,0.153,27.9,0.042,21.99,0.002
8/17/2012,21:00,0.254,0.153,26.71,0.024,20.79,0
8/17/2012,22:00,0,0.154,25.72,-0.003,18.84,0
8/17/2012,23:00,0,0.154,24.77,0.015,17.51,0
8/18/2012,0:00,0,0.154,23.8,0.004,15.66,0
8/18/2012,1:00,0.508,0.155,22.97,-0.008,16.13,0
8/18/2012,2:00,0,0.154,22.37,-0.017,16.1,0
8/18/2012,3:00,0,0.154,21.78,-0.005,17.17,0
8/18/2012,4:00,0,0.154,21.19,-0.004,15.97,0
8/18/2012,5:00,0,0.153,20.74,-0.007,15.49,0
8/18/2012,6:00,0,0.153,20.34,0.004,16.72,0.002
8/18/2012,7:00,0,0.152,19.91,0.044,17.82,0.089
8/18/2012,8:00,0,0.15,19.75,0.177,19.72,0.273
8/18/2012,9:00,0,0.147,20.06,0.317,21.55,0.448
8/18/2012,10:00,0,0.145,21.66,0.477,23.94,0.631
8/18/2012,11:00,0,0.143,24.53,0.614,25.47,0.801
8/18/2012,12:00,0,0.143,27.84,0.691,26.9,0.89
8/18/2012,13:00,0,0.142,30.99,0.743,28.01,0.935
8/18/2012,14:00,0,0.142,33.48,0.825,29.22,1.038
8/18/2012,15:00,0,0.143,35.39,0.589,29.23,0.683
8/18/2012,16:00,0,0.145,35.27,0.453,28.28,0.501
8/18/2012,17:00,0,0.145,34.09,0.324,28.5,0.362
8/18/2012,18:00,0,0.146,32.96,0.21,26.69,0.177
8/18/2012,19:00,0,0.149,31.5,0.114,23.15,0.024
8/18/2012,20:00,0,0.15,29.85,0.062,21.77,0.001
8/18/2012,21:00,0,0.15,28.4,0.017,20.68,0
8/18/2012,22:00,0,0.15,27.26,0.001,19.53,0
8/18/2012,23:00,0,0.149,26.4,0.021,19.56,0
8/19/2012,0:00,0,0.149,25.71,0.035,20.15,0
8/19/2012,1:00,0,0.148,25.1,0.035,20.59,0
8/19/2012,2:00,0,0.148,24.59,0.03,20.42,0
8/19/2012,3:00,0,0.148,24.13,0.024,19.92,0
8/19/2012,4:00,0,0.149,23.61,0.009,18.04,0
8/19/2012,5:00,0,0.149,22.95,0.001,16.81,0
8/19/2012,6:00,0,0.149,22.29,-0.008,15.66,0.002
8/19/2012,7:00,0,0.149,21.65,-0.002,17.34,0.08
8/19/2012,8:00,0,0.145,21.28,0.157,22.38,0.271
8/19/2012,9:00,0,0.141,21.52,0.314,24.75,0.434
8/19/2012,10:00,0,0.139,23.24,0.495,26.02,0.651
8/19/2012,11:00,0,0.137,26.21,0.626,27.12,0.806
8/19/2012,12:00,0,0.137,29.35,0.716,28.26,0.902
8/19/2012,13:00,2.286,0.141,31.86,0.255,24.65,0.214
8/19/2012,14:00,0.254,0.152,30.67,0.122,18.67,0.115
8/19/2012,15:00,0,0.149,28.63,0.309,23.39,0.361
8/19/2012,16:00,0,0.147,27.85,0.268,23.95,0.238
8/19/2012,17:00,0,0.149,26.94,0.123,20.97,0.095
8/19/2012,18:00,0,0.149,26.01,0.126,22.3,0.055
8/19/2012,19:00,0,0.148,25.08,0.099,22.4,0.029
8/19/2012,20:00,0,0.149,24.22,0.035,19,0.001
8/19/2012,21:00,0,0.149,23.32,0.032,18.36,0
8/19/2012,22:00,0,0.15,22.5,0.02,17.49,0
8/19/2012,23:00,0,0.149,21.71,0.049,19.07,0
8/20/2012,0:00,0,0.149,21.02,0.019,17.43,0
8/20/2012,1:00,0,0.148,20.62,0.013,17.53,0
8/20/2012,2:00,0,0.148,20.4,0.03,18.74,0
8/20/2012,3:00,0,0.147,20.21,0.048,21.36,0
8/20/2012,4:00,0,0.147,20.12,0.038,20.91,0
8/20/2012,5:00,0,0.147,20,0.044,20.23,0
8/20/2012,6:00,0,0.147,19.77,0.029,17.47,0.001
8/20/2012,7:00,0,0.147,19.48,0.052,18.46,0.034
8/20/2012,8:00,0,0.144,19.47,0.196,19.91,0.311
8/20/2012,9:00,0,0.142,20.13,0.33,23.3,0.439
8/20/2012,10:00,0,0.14,22.07,0.509,25.22,0.66
8/20/2012,11:00,0,0.139,25.08,0.64,26.57,0.803
8/20/2012,12:00,0,0.139,28.19,0.66,26.9,0.802
8/20/2012,13:00,0,0.138,30.73,0.763,27.73,0.945
8/20/2012,14:00,0,0.139,33.06,0.74,28.31,0.889
8/20/2012,15:00,0,0.143,33.87,0.355,24.69,0.352
8/20/2012,16:00,0,0.14,32.93,0.532,26.91,0.665
8/20/2012,17:00,0,0.142,32.52,0.354,26.95,0.401
8/20/2012,18:00,0,0.144,31.46,0.125,24.99,0.069
8/20/2012,19:00,0,0.145,30.16,0.062,21.36,0.042
8/20/2012,20:00,0,0.146,28.7,0.024,21.13,0.001
8/20/2012,21:00,0,0.145,27.4,-0.004,20.68,0
8/20/2012,22:00,0,0.144,26.44,0.028,21.86,0
8/20/2012,23:00,0,0.144,25.64,0.035,21.74,0
8/21/2012,0:00,0,0.144,24.9,0.034,21.51,0
8/21/2012,1:00,0,0.144,24.16,0.025,20.71,0
8/21/2012,2:00,0,0.144,23.55,0.006,19.25,0
8/21/2012,3:00,0,0.144,23,0.004,18.22,0
8/21/2012,4:00,0,0.144,22.43,0.002,17.9,0
8/21/2012,5:00,0,0.144,21.95,0.006,18.26,0
8/21/2012,6:00,0,0.143,21.63,0.019,19.79,0.001
8/21/2012,7:00,0,0.143,21.44,0.044,19.14,0.026
8/21/2012,8:00,0,0.142,21.39,0.091,20.23,0.074
8/21/2012,9:00,0,0.141,21.59,0.118,20.9,0.113
8/21/2012,10:00,0,0.139,22.01,0.299,22.76,0.381
8/21/2012,11:00,0,0.135,23.82,0.575,25.69,0.744
8/21/2012,12:00,0,0.136,26.66,0.354,25.14,0.403
8/21/2012,13:00,0,0.139,27.71,0.18,23.69,0.166
8/21/2012,14:00,0,0.141,27.22,0.121,22.71,0.077
8/21/2012,15:00,0,0.142,26.42,0.143,20.27,0.109
8/21/2012,16:00,0,0.14,25.9,0.261,21.13,0.286
8/21/2012,17:00,0,0.141,25.87,0.145,20.55,0.086
8/21/2012,18:00,0,0.143,25.33,0.089,19.98,0.023
8/21/2012,19:00,0,0.144,24.37,0.091,18.81,0.008
8/21/2012,20:00,0,0.144,23.31,0.056,18.8,0
8/21/2012,21:00,0,0.144,22.45,0.018,16.98,0
8/21/2012,22:00,0.254,0.144,21.89,0.031,16.56,0
8/21/2012,23:00,0,0.144,21.22,0.028,16.22,0
8/22/2012,0:00,0,0.144,20.57,0.019,16.01,0
8/22/2012,1:00,0,0.143,20.1,0.026,17.06,0
8/22/2012,2:00,0,0.143,19.68,0.026,16.94,0
8/22/2012,3:00,0,0.143,19.27,0.021,15.98,0
8/22/2012,4:00,0,0.143,18.89,0.015,14.71,0
8/22/2012,5:00,0,0.144,18.48,0.004,12.78,0
8/22/2012,6:00,0,0.145,17.96,0.005,11.88,0.001
8/22/2012,7:00,0,0.144,17.49,0.012,14.04,0.063
8/22/2012,8:00,0,0.141,17.29,0.148,16.46,0.267
8/22/2012,9:00,0,0.137,17.57,0.237,18.89,0.346
8/22/2012,10:00,0,0.135,19.09,0.42,21.19,0.593
8/22/2012,11:00,0,0.134,21.85,0.582,22.65,0.819
8/22/2012,12:00,0,0.133,25.37,0.643,23.8,0.874
8/22/2012,13:00,1.27,0.135,28.45,0.296,22.84,0.323
8/22/2012,14:00,9.4,0.19,26.14,0.165,14.63,0.26
8/22/2012,15:00,0,0.175,24.84,0.491,19.56,0.744
8/22/2012,16:00,0,0.172,25.81,0.223,21.02,0.279
8/22/2012,17:00,1.27,0.178,25.51,0.055,17.3,0.056
8/22/2012,18:00,0,0.18,24.49,0.029,16.15,0.033
8/22/2012,19:00,10.92,0.208,23.37,0.01,14.88,0.003
8/22/2012,20:00,0.508,0.227,21.42,0.002,14.38,0
8/22/2012,21:00,0,0.233,20.96,0.001,14.44,0
8/22/2012,22:00,0.508,0.236,20.57,0.002,14.28,0
8/22/2012,23:00,1.778,0.243,20.12,0.001,14.04,0
8/23/2012,0:00,0.254,0.243,19.69,0.001,14.02,0
8/23/2012,1:00,0.254,0.242,19.42,0.001,13.76,0
8/23/2012,2:00,5.08,0.25,19.11,0.001,13.48,0
8/23/2012,3:00,5.334,0.276,18.44,0.001,13.58,0
8/23/2012,4:00,1.524,0.284,17.87,0.001,12.81,0
8/23/2012,5:00,0.508,0.276,17.64,0.001,12.6,0
8/23/2012,6:00,0,0.27,17.47,0.003,12.59,0.001
8/23/2012,7:00,0,0.266,17.14,0.008,12.53,0.039
8/23/2012,8:00,0,0.259,16.82,0.132,15.5,0.271
8/23/2012,9:00,0,0.251,16.98,0.254,17.95,0.408
8/23/2012,10:00,0,0.247,18.52,0.302,18.57,0.452
8/23/2012,11:00,0,0.246,20.15,0.283,19.45,0.395
8/23/2012,12:00,0,0.245,21.25,0.185,19.83,0.216
8/23/2012,13:00,0,0.242,21.72,0.397,21.02,0.542
8/23/2012,14:00,0,0.237,22.87,0.502,22.62,0.642
8/23/2012,15:00,0,0.238,23.85,0.468,21.23,0.612
8/23/2012,16:00,0,0.236,24.16,0.428,22.11,0.536
8/23/2012,17:00,0,0.237,24.16,0.209,19.38,0.198
8/23/2012,18:00,0,0.238,23.46,0.133,18,0.12
8/23/2012,19:00,0,0.237,22.59,0.072,18.81,0.101
8/23/2012,20:00,0,0.237,21.78,0.019,16.4,0.001
8/23/2012,21:00,0,0.236,20.98,0.012,15.51,0
8/23/2012,22:00,0,0.236,20.32,0.024,16.38,0
8/23/2012,23:00,0,0.235,19.64,0.018,15.68,0
8/24/2012,0:00,0,0.235,18.98,0.005,14.18,0
8/24/2012,1:00,0,0.234,18.41,0.019,15.92,0
8/24/2012,2:00,0,0.233,17.95,0.019,15.59,0
8/24/2012,3:00,0,0.232,17.56,0.016,15.31,0
8/24/2012,4:00,0,0.232,17.2,0.011,14.76,0
8/24/2012,5:00,0,0.231,16.85,0.009,14.18,0
8/24/2012,6:00,0,0.231,16.54,0.012,14.47,0.001
8/24/2012,7:00,0,0.23,16.29,0.014,15.53,0.063
8/24/2012,8:00,0,0.227,16.22,0.132,17.34,0.211
8/24/2012,9:00,0,0.223,16.64,0.29,19.09,0.437
8/24/2012,10:00,0,0.22,18.32,0.45,20.44,0.663
8/24/2012,11:00,0,0.217,20.87,0.572,21.89,0.814
8/24/2012,12:00,0,0.216,23.54,0.641,22.68,0.9
8/24/2012,13:00,0,0.215,25.88,0.672,23.55,0.927
8/24/2012,14:00,0,0.215,27.75,0.66,24.28,0.89
8/24/2012,15:00,0,0.214,28.81,0.598,24.93,0.788
8/24/2012,16:00,0,0.214,28.98,0.518,25.6,0.676
8/24/2012,17:00,0,0.214,28.37,0.369,25.52,0.474
8/24/2012,18:00,0,0.215,27.24,0.186,24.38,0.215
8/24/2012,19:00,0,0.217,25.95,0.018,21.74,0.045
8/24/2012,20:00,0,0.218,24.69,-0.003,19.63,0.001
8/24/2012,21:00,0,0.218,23.5,-0.005,17.67,0
8/24/2012,22:00,0,0.217,22.46,0.005,18.19,0
8/24/2012,23:00,0,0.216,21.56,0.011,18.65,0
8/25/2012,0:00,0,0.216,20.79,-0.004,16.59,0
8/25/2012,1:00,0,0.216,20.1,-0.006,16.02,0
8/25/2012,2:00,0,0.215,19.46,-0.008,15.63,0
8/25/2012,3:00,0,0.215,18.88,-0.01,15.36,0
8/25/2012,4:00,0,0.215,18.37,-0.008,15.36,0
8/25/2012,5:00,0,0.215,17.89,-0.009,14.94,0
8/25/2012,6:00,0,0.214,17.45,-0.008,14.58,0.001
8/25/2012,7:00,0,0.213,17.07,0.012,15.9,0.075
8/25/2012,8:00,0,0.209,16.9,0.17,20.33,0.271
8/25/2012,9:00,0,0.204,17.34,0.312,22.2,0.43
8/25/2012,10:00,0,0.202,19.2,0.481,23.47,0.665
8/25/2012,11:00,0,0.2,22.07,0.6,24.77,0.812
8/25/2012,12:00,0,0.199,25.13,0.692,25.77,0.91
8/25/2012,13:00,0,0.2,27.73,0.504,25.97,0.616
8/25/2012,14:00,0,0.204,28.17,0.29,23,0.222
8/25/2012,15:00,0,0.203,26.9,0.418,24.11,0.435
8/25/2012,16:00,0,0.202,26.35,0.391,22.79,0.413
8/25/2012,17:00,0,0.203,25.62,0.275,21.31,0.215
8/25/2012,18:00,0,0.203,24.65,0.193,22.76,0.158
8/25/2012,19:00,0,0.204,23.72,0.078,20.36,0.015
8/25/2012,20:00,0,0.205,22.73,0.026,17.97,0
8/25/2012,21:00,0,0.204,21.82,0.034,18.88,0
8/25/2012,22:00,0,0.203,21.09,0.047,20.33,0
8/25/2012,23:00,0,0.203,20.43,0.038,18.92,0
8/26/2012,0:00,0,0.203,19.8,0.024,17.2,0
8/26/2012,1:00,0,0.203,19.22,0.03,18.08,0
8/26/2012,2:00,0,0.202,18.72,0.026,17.62,0
8/26/2012,3:00,0,0.203,18.28,0.021,16.81,0
8/26/2012,4:00,0,0.202,17.86,0.027,18.47,0
8/26/2012,5:00,0,0.201,17.52,0.029,18.52,0
8/26/2012,6:00,0,0.201,17.25,0.013,15.65,0.001
8/26/2012,7:00,0,0.201,16.96,0.01,16.36,0.072
8/26/2012,8:00,0,0.198,16.84,0.161,20.68,0.267
8/26/2012,9:00,0,0.193,17.34,0.31,22.83,0.426
8/26/2012,10:00,0,0.19,19.37,0.482,24.21,0.659
8/26/2012,11:00,0,0.189,22.4,0.591,25.61,0.777
8/26/2012,12:00,0,0.193,24.95,0.21,22.77,0.184
8/26/2012,13:00,0,0.198,24.63,0.161,19.45,0.163
8/26/2012,14:00,0,0.195,23.98,0.307,22.06,0.368
8/26/2012,15:00,0.254,0.198,23.81,0.108,19.02,0.042
8/26/2012,16:00,0,0.199,22.6,0.18,19.01,0.165
8/26/2012,17:00,0,0.196,22.02,0.205,19.16,0.268
8/26/2012,18:00,0,0.195,21.87,0.215,22.15,0.298
8/26/2012,19:00,0,0.196,21.47,0.046,20.95,0.085
8/26/2012,20:00,0,0.198,20.89,0.01,19.36,0.001
8/26/2012,21:00,0,0.197,20.28,0.029,20.99,0
8/26/2012,22:00,0,0.197,19.78,-0.005,17.19,0
8/26/2012,23:00,0,0.197,19.32,-0.007,16.84,0
8/27/2012,0:00,0,0.197,18.93,-0.001,16.76,0
8/27/2012,1:00,0,0.197,18.62,-0.004,17.26,0
8/27/2012,2:00,0,0.197,18.29,-0.013,15.28,0
8/27/2012,3:00,0,0.197,17.94,-0.015,14.98,0
8/27/2012,4:00,0,0.198,17.55,-0.012,15.12,0
8/27/2012,5:00,0,0.198,17.11,-0.01,14.34,0
8/27/2012,6:00,0,0.198,16.68,-0.008,13.92,0.001
8/27/2012,7:00,0,0.197,16.28,-0.014,14.79,0.06
8/27/2012,8:00,0,0.194,16.08,0.145,21.12,0.272
8/27/2012,9:00,0,0.189,16.59,0.293,23.01,0.408
8/27/2012,10:00,0,0.187,18.4,0.438,23.67,0.592
8/27/2012,11:00,0,0.184,21.2,0.581,25.06,0.765
8/27/2012,12:00,0,0.183,24.33,0.731,26.46,0.953
8/27/2012,13:00,0,0.186,27.01,0.306,25.58,0.321
8/27/2012,14:00,0.254,0.191,26.89,0.148,22.1,0.129
8/27/2012,15:00,0.762,0.194,25.73,0.152,19.9,0.157
8/27/2012,16:00,0.254,0.196,24.36,0.13,19.28,0.111
8/27/2012,17:00,0,0.192,23.32,0.322,25,0.441
8/27/2012,18:00,0,0.192,23.15,0.212,24.08,0.275
8/27/2012,19:00,0,0.194,22.57,0.029,22.2,0.072
8/27/2012,20:00,0,0.195,21.77,0.005,18.84,0.001
8/27/2012,21:00,0,0.196,20.89,-0.029,14.92,0
8/27/2012,22:00,0,0.196,20.03,-0.027,14.92,0
8/27/2012,23:00,0,0.196,19.25,-0.02,14.35,0
8/28/2012,0:00,0,0.196,18.57,-0.013,15.58,0
8/28/2012,1:00,0,0.196,17.98,-0.025,14.4,0
8/28/2012,2:00,0,0.195,17.46,-0.016,15.59,0
8/28/2012,3:00,0,0.195,17.01,-0.03,14.43,0
8/28/2012,4:00,0,0.195,16.59,-0.03,14.63,0
8/28/2012,5:00,0,0.195,16.2,-0.023,14.45,0
8/28/2012,6:00,0,0.195,15.85,-0.019,14.54,0.001
8/28/2012,7:00,0,0.194,15.55,-0.003,15.96,0.07
8/28/2012,8:00,0,0.191,15.47,0.158,21.48,0.263
8/28/2012,9:00,0,0.186,16.06,0.314,22.94,0.423
8/28/2012,10:00,0,0.183,18.04,0.493,25.11,0.657
8/28/2012,11:00,0,0.181,21.01,0.628,27.09,0.811
8/28/2012,12:00,0,0.18,24.26,0.698,27.78,0.875
8/28/2012,13:00,0.254,0.185,26.51,0.238,24.25,0.199
8/28/2012,14:00,0.254,0.19,25.82,0.335,22.7,0.43
8/28/2012,15:00,0,0.185,25.82,0.535,27.51,0.657
8/28/2012,16:00,0,0.184,26.52,0.435,28.41,0.531
8/28/2012,17:00,0,0.185,26.43,0.385,28.2,0.461
8/28/2012,18:00,0,0.187,25.71,0.212,26.63,0.252
8/28/2012,19:00,0,0.189,24.66,0.064,22.75,0.021
8/28/2012,20:00,0,0.19,23.48,-0.005,19.57,0
8/28/2012,21:00,0,0.19,22.34,0.001,18.32,0
8/28/2012,22:00,0,0.189,21.33,0.02,19.01,0
8/28/2012,23:00,0,0.188,20.47,0.028,20.3,0
8/29/2012,0:00,0,0.187,19.78,0.037,21.55,0
8/29/2012,1:00,0,0.186,19.25,0.036,21.49,0
8/29/2012,2:00,0,0.186,18.81,0.018,20.71,0
8/29/2012,3:00,0,0.187,18.4,0.005,19.97,0
8/29/2012,4:00,0,0.187,18,-0.005,16.5,0
8/29/2012,5:00,0,0.188,17.55,-0.006,15.69,0
8/29/2012,6:00,0,0.187,17.11,0,15.92,0.001
8/29/2012,7:00,0,0.187,16.74,0.013,17.24,0.069
8/29/2012,8:00,0,0.183,16.59,0.17,22.15,0.263
8/29/2012,9:00,0,0.178,17.13,0.336,24.67,0.424
8/29/2012,10:00,0,0.175,19.19,0.512,26.19,0.655
8/29/2012,11:00,0,0.174,22.23,0.612,27.15,0.768
8/29/2012,12:00,0,0.176,25.11,0.374,26.39,0.403
8/29/2012,13:00,0,0.18,25.66,0.25,24.07,0.195
8/29/2012,14:00,0,0.178,25.15,0.626,25.75,0.8
8/29/2012,15:00,0,0.176,26.65,0.467,26.93,0.512
8/29/2012,16:00,0,0.176,27.29,0.6,27.51,0.726
8/29/2012,17:00,0,0.177,27.28,0.372,26.14,0.425
8/29/2012,18:00,0,0.18,26.63,0.147,24.12,0.101
8/29/2012,19:00,0,0.181,25.42,0.035,22.68,0.05
8/29/2012,20:00,0,0.182,24.17,0.03,19.9,0
8/29/2012,21:00,0,0.182,23,0.027,19.1,0
8/29/2012,22:00,0,0.181,22,0.035,19.61,0
8/29/2012,23:00,0,0.18,21.17,0.052,20.68,0
8/30/2012,0:00,0,0.18,20.52,0.038,20.08,0
8/30/2012,1:00,0,0.18,19.95,0.03,19.91,0
8/30/2012,2:00,0,0.179,19.5,0.016,18.97,0
8/30/2012,3:00,0,0.18,19.13,-0.008,16.95,0
8/30/2012,4:00,0,0.18,18.63,0.018,18.74,0
8/30/2012,5:00,0,0.179,18.29,-0.011,17.48,0
8/30/2012,6:00,0,0.179,18.04,0.016,18.28,0.001
8/30/2012,7:00,0,0.179,17.7,0.021,18.57,0.062
8/30/2012,8:00,0,0.176,17.46,0.153,21.09,0.222
8/30/2012,9:00,0,0.172,17.88,0.331,23.81,0.42
8/30/2012,10:00,0,0.169,19.86,0.496,24.86,0.649
8/30/2012,11:00,0,0.167,22.89,0.611,25.71,0.795
8/30/2012,12:00,0,0.167,26.2,0.619,26.5,0.789
8/30/2012,13:00,0,0.17,28.31,0.375,25.82,0.411
8/30/2012,14:00,0,0.172,28.45,0.341,25.69,0.303
8/30/2012,15:00,0,0.174,27.75,0.294,23.58,0.193
8/30/2012,16:00,0,0.174,26.76,0.326,22.63,0.248
8/30/2012,17:00,0,0.173,25.96,0.268,24.64,0.205
8/30/2012,18:00,0,0.173,25.39,0.154,23.85,0.069
8/30/2012,19:00,0,0.175,24.6,0.091,22.72,0.019
8/30/2012,20:00,0,0.175,23.6,0.083,21.65,0
8/30/2012,21:00,0,0.174,22.7,0.073,21,0
8/30/2012,22:00,0,0.174,21.95,0.064,20.88,0
8/30/2012,23:00,0,0.174,21.31,0.049,19.47,0
8/31/2012,0:00,0,0.174,20.69,0.031,17.44,0
8/31/2012,1:00,0,0.173,20.17,0.043,19.29,0
8/31/2012,2:00,0,0.172,19.86,0.047,20.45,0
8/31/2012,3:00,0,0.173,19.58,0.028,19.16,0
8/31/2012,4:00,0,0.174,19.19,0.005,16.16,0
8/31/2012,5:00,0,0.175,18.75,0.003,14.83,0
8/31/2012,6:00,0,0.175,18.22,0,13.8,0
8/31/2012,7:00,0,0.174,17.84,0.011,14.78,0.017
8/31/2012,8:00,0,0.171,17.82,0.139,19.94,0.245
8/31/2012,9:00,0,0.165,18.53,0.363,23.79,0.518
8/31/2012,10:00,0,0.163,20.88,0.398,24.55,0.516
8/31/2012,11:00,0,0.164,22.93,0.448,25.25,0.57
8/31/2012,12:00,0,0.164,24.92,0.426,25.45,0.504
8/31/2012,13:00,0,0.164,26.59,0.593,26.27,0.729
8/31/2012,14:00,0,0.164,28.3,0.494,24.91,0.593
8/31/2012,15:00,0,0.166,28.84,0.334,24.05,0.362
8/31/2012,16:00,0,0.168,28.39,0.135,23.2,0.117
8/31/2012,17:00,0,0.166,27.59,0.368,25.62,0.487
8/31/2012,18:00,0,0.167,26.97,0.197,25.15,0.244
8/31/2012,19:00,0,0.169,26.25,0.057,23.18,0.07
8/31/2012,20:00,0,0.17,25.28,0.023,21.22,0
8/31/2012,21:00,0,0.17,24.25,0.03,21.01,0
8/31/2012,22:00,0,0.17,23.34,0.025,20.3,0
8/31/2012,23:00,0,0.169,22.54,0.018,19.57,0
9/1/2012,0:00,0,0.169,21.86,0.012,18.95,0
9/1/2012,1:00,0,0.17,21.23,-0.008,17.9,0
9/1/2012,2:00,0,0.171,20.6,-0.023,15.37,0
9/1/2012,3:00,0,0.171,19.89,-0.026,13.56,0
9/1/2012,4:00,0,0.171,19.21,-0.024,13.1,0
9/1/2012,5:00,0,0.171,18.58,-0.025,13.44,0
9/1/2012,6:00,0,0.171,18.03,-0.021,14.31,0.001
9/1/2012,7:00,0,0.169,17.63,0.003,14.29,0.071
9/1/2012,8:00,0,0.166,17.52,0.157,19.96,0.273
9/1/2012,9:00,0,0.161,18.23,0.328,22.2,0.479
9/1/2012,10:00,0,0.161,20.14,0.258,22.07,0.332
9/1/2012,11:00,0,0.16,21.81,0.333,23.46,0.41
9/1/2012,12:00,0,0.161,23.34,0.403,23.61,0.474
9/1/2012,13:00,0,0.161,24.44,0.363,23.84,0.403
9/1/2012,14:00,0,0.159,25.34,0.618,25.03,0.796
9/1/2012,15:00,0,0.16,27,0.368,24.37,0.382
9/1/2012,16:00,0,0.165,26.98,0.135,21.94,0.082
9/1/2012,17:00,0,0.165,25.95,0.219,22.28,0.231
9/1/2012,18:00,0,0.163,25.27,0.193,23.38,0.251
9/1/2012,19:00,0,0.164,24.79,-0.001,22.47,0.063
9/1/2012,20:00,0,0.166,24.08,0.005,19.27,0.001
9/1/2012,21:00,0,0.166,23.27,0.009,18.39,0
9/1/2012,22:00,0,0.167,22.47,-0.003,16.92,0
9/1/2012,23:00,0,0.167,21.7,-0.004,15.74,0
9/2/2012,0:00,0,0.166,20.98,0.018,16.8,0
9/2/2012,1:00,0,0.166,20.4,0.006,16.69,0
9/2/2012,2:00,0,0.166,19.96,0.003,16.72,0
9/2/2012,3:00,0,0.165,19.62,-0.001,16.17,0
9/2/2012,4:00,0,0.165,19.39,-0.006,15.96,0
9/2/2012,5:00,0,0.165,19.2,-0.004,16.17,0
9/2/2012,6:00,0,0.165,18.97,-0.003,15.55,0
9/2/2012,7:00,0,0.165,18.7,0.003,15.62,0.024
9/2/2012,8:00,0,0.163,18.67,0.103,18.86,0.178
9/2/2012,9:00,0,0.159,19.33,0.257,21.15,0.376
9/2/2012,10:00,0,0.159,20.73,0.204,21.44,0.237
9/2/2012,11:00,0,0.158,21.73,0.355,22.93,0.451
9/2/2012,12:00,0,0.157,23.17,0.35,23.17,0.441
9/2/2012,13:00,0,0.156,24.75,0.397,23.63,0.492
9/2/2012,14:00,0.254,0.162,25.72,0.213,20.71,0.268
9/2/2012,15:00,0,0.16,25.42,0.288,22.7,0.332
9/2/2012,16:00,12.7,0.185,20.93,0.044,16.99,0.019
9/2/2012,17:00,3.302,0.221,12.04,0.006,13.81,0.006
9/2/2012,18:00,3.048,0.239,14.22,0.006,13.34,0.004
9/2/2012,19:00,2.794,0.259,15.22,0.015,13.22,0.002
9/2/2012,20:00,1.016,0.262,15.67,0.02,14.1,0
9/2/2012,21:00,0,0.258,15.85,0.033,16.08,0
9/2/2012,22:00,0,0.254,15.96,0.005,14.67,0
9/2/2012,23:00,0,0.251,16.06,0.003,14.28,0
9/3/2012,0:00,0,0.249,16.13,0.018,17.28,0
9/3/2012,1:00,0,0.247,16.18,0.026,18.67,0
9/3/2012,2:00,0,0.245,16.21,0.04,19.12,0
9/3/2012,3:00,0,0.245,16.11,0.011,16.12,0
9/3/2012,4:00,0,0.244,15.86,0.01,14.78,0
9/3/2012,5:00,0,0.243,15.58,0.007,14.02,0
9/3/2012,6:00,0,0.243,15.3,0.003,11.99,0
9/3/2012,7:00,0,0.241,14.99,-0.015,14.68,0.052
9/3/2012,8:00,0,0.237,14.86,0.129,19.23,0.25
9/3/2012,9:00,0,0.234,15.49,0.181,20.82,0.268
9/3/2012,10:00,0,0.229,16.92,0.454,22.97,0.649
9/3/2012,11:00,0,0.225,19.55,0.539,24.02,0.724
9/3/2012,12:00,0,0.224,22.2,0.566,24.49,0.754
9/3/2012,13:00,0,0.226,24.02,0.361,24.43,0.409
9/3/2012,14:00,0,0.226,24.38,0.307,24.29,0.297
9/3/2012,15:00,0,0.224,24.34,0.449,25.37,0.55
9/3/2012,16:00,0,0.224,24.71,0.303,22.93,0.377
9/3/2012,17:00,0,0.225,24.36,0.245,21.93,0.302
9/3/2012,18:00,0,0.226,23.54,0.143,22.28,0.185
9/3/2012,19:00,0,0.226,22.7,0.027,21.54,0.049
9/3/2012,20:00,0,0.227,21.75,0.025,20.71,0
9/3/2012,21:00,0,0.226,20.88,0.014,19.27,0
9/3/2012,22:00,0,0.227,20.11,0.005,18.02,0
9/3/2012,23:00,0,0.226,19.43,0.018,19.41,0
9/4/2012,0:00,0,0.225,18.85,0.036,20.59,0
9/4/2012,1:00,0,0.224,18.39,0.039,20.61,0
9/4/2012,2:00,0,0.223,18,0.037,20.29,0
9/4/2012,3:00,0,0.223,17.67,0.042,19.94,0
9/4/2012,4:00,0,0.222,17.37,0.029,18.45,0
9/4/2012,5:00,0,0.223,17.05,0.015,16.67,0
9/4/2012,6:00,0,0.222,16.7,0.028,18.4,0
